query_locus,query_i_num,target_loci,count_target_loci
L717,I26456,"L717,L718",2
L717,I28984,"L716,L717",2
L717,I28992,L717,1
L717,I16359,L718,1
L717,I21916,"L716,L717",2
L717,I9733,"L717,L718",2
L998,I26456,L999,1
L998,I26463,L999,1
L183,I26456,"L182,L183",2
L183,I21641,"L182,L183",2
L183,I27411,L183,1
L183,I24048,L181,1
L183,I27403,L183,1
L183,I21631,L183,1
L320,I26456,"L318,L319,L320",3
L320,I26408,L320,1
L320,I21631,L320,1
L320,I16352,"L319,L320",2
L646,I26456,"L646,L647",2
L646,I21915,L646,1
L646,I27414,L646,1
L646,I27436,L647,1
L663,I26456,"L662,L663,L664",3
L663,I21654,"L662,L663",2
L663,I29048,L663,1
L663,I23980,"L662,L663",2
L663,I24015,L663,1
L663,I23982,"L662,L663",2
L663,I21924,L662,1
L663,I27422,L662,1
L336,I26456,L336,1
L336,I26463,L336,1
L336,I26408,L336,1
L336,I27404,L336,1
L425,I26456,L425,1
L425,I26408,L425,1
L425,I23981,L425,1
L344,I26456,L344,1
L344,I8160,L345,1
L344,I29011,L345,1
L44,I26456,L44,1
L44,I12647,L45,1
L44,I27428,L44,1
L44,I23980,L44,1
L44,I21932,L44,1
L44,I23982,L44,1
L44,I8171,L45,1
L762,I26456,L763,1
L762,I29009,"L762,L763",2
L762,I16359,L762,1
L589,I27439,L590,1
L589,I21641,"L589,L590",2
L589,I29031,L589,1
L589,I27414,"L589,L590",2
L589,I29056,"L589,L590",2
L589,I12623,L589,1
L589,I24007,L590,1
L589,I21631,L589,1
L589,I26424,L590,1
L589,I16352,L589,1
L139,I27439,L139,1
L139,I24038,L137,1
L139,I21641,L139,1
L139,I23228,L137,1
L139,I27431,L139,1
L139,I27403,L137,1
L139,I26427,"L137,L139",2
L139,I21723,L137,1
L139,I24007,L139,1
L139,I21631,L139,1
L139,I24008,L139,1
L139,I28964,L137,1
L853,I27439,L853,1
L853,I21654,L853,1
L853,I21641,L853,1
L853,I23983,L853,1
L853,I27431,L853,1
L853,I29038,"L852,L853",2
L853,I27436,"L852,L853",2
L853,I21631,L853,1
L162,I27439,L162,1
L162,I27453,L161,1
L162,I21934,L161,1
L162,I8140,L162,1
L162,I27418,"L161,L162",2
L162,I27455,"L161,L162",2
L627,I27439,L627,1
L627,I21654,L627,1
L627,I21915,L627,1
L627,I26400,L627,1
L627,I24010,L627,1
L627,I29013,L627,1
L627,I23239,L627,1
L627,I8165,L627,1
L627,I21680,L627,1
L627,I26412,L627,1
L627,I21922,L107,1
L627,I23253,L627,1
L627,I27411,L627,1
L627,I21638,L627,1
L627,I27458,L627,1
L627,I23250,L627,1
L627,I27453,L627,1
L627,I24023,L627,1
L627,I23981,L627,1
L627,I24033,L627,1
L627,I24005,L627,1
L627,I27405,L627,1
L627,I21631,L627,1
L627,I12648,L627,1
L627,I21697,L627,1
L627,I8171,L627,1
L627,I23223,L627,1
L627,I26460,L627,1
L242,I27439,L242,1
L242,I24027,L242,1
L242,I26392,L242,1
L242,I21656,L242,1
L242,I24028,L242,1
L242,I23246,"L241,L242",2
L242,I24031,L242,1
L242,I23225,L243,1
L242,I27403,L242,1
L242,I27443,L242,1
L242,I28991,L241,1
L242,I23215,L242,1
L242,I27397,L242,1
L242,I28964,L241,1
L495,I27439,L495,1
L495,I23222,L495,1
L495,I27453,L495,1
L495,I29029,L495,1
L424,I26425,L423,1
L424,I23239,"L423,L424",2
L424,I27442,L424,1
L424,I21935,L423,1
L424,I23214,L423,1
L424,I21712,L423,1
L424,I24050,L424,1
L424,I27417,L424,1
L424,I26458,L424,1
L424,I28997,L423,1
L424,I27452,"L423,L424",2
L424,I29011,L423,1
L424,I21723,L424,1
L424,I21664,L424,1
L424,I23215,"L423,L424",2
L424,I21631,L424,1
L424,I21924,L423,1
L424,I27427,"L423,L424",2
L159,I26425,L158,1
L159,I29009,L158,1
L709,I21672,L709,1
L709,I29057,L709,1
L709,I23239,"L709,L710",2
L709,I8165,L709,1
L709,I21680,L709,1
L709,I23233,L710,1
L709,I21922,L709,1
L709,I21687,L709,1
L709,I21935,"L709,L710",2
L709,I21959,L709,1
L709,I27428,L710,1
L709,I24040,L710,1
L709,I23212,L710,1
L709,I23249,L709,1
L709,I29029,L710,1
L709,I27409,L710,1
L709,I21946,L710,1
L709,I26389,L709,1
L709,I29055,"L709,L710",2
L709,I29052,L710,1
L709,I23232,L709,1
L709,I21679,"L709,L710",2
L709,I21924,L709,1
L709,I21721,L709,1
L709,I21695,L710,1
L942,I21672,L942,1
L942,I8165,L942,1
L942,I21918,L941,1
L942,I12629,L942,1
L508,I21672,L507,1
L508,I28990,L508,1
L508,I21916,"L507,L508",2
L508,I29037,L508,1
L366,I21672,L366,1
L366,I23227,L366,1
L366,I21680,L366,1
L366,I27399,L366,1
L366,I23228,L366,1
L366,I27428,"L366,L367",2
L366,I24040,"L366,L367",2
L366,I21917,"L366,L367",2
L366,I26387,L366,1
L366,I27452,L366,1
L366,I27405,L367,1
L366,I26468,L366,1
L366,I23215,L366,1
L366,I27441,"L366,L367",2
L366,I26459,L366,1
L729,I21672,L729,1
L729,I26463,"L728,L729,L730",3
L730,I21672,L730,1
L730,I24028,L730,1
L730,I23212,L730,1
L730,I26387,L730,1
L730,I21946,L730,1
L662,I21654,"L662,L663",2
L662,I23218,L662,1
L662,I23980,"L662,L663",2
L662,I23982,"L662,L663",2
L662,I27422,L662,1
L180,I21654,L181,1
L180,I26390,L180,1
L180,I24025,L180,1
L180,I26387,L180,1
L180,I24023,L180,1
L180,I23978,L181,1
L653,I21654,"L652,L653",2
L653,I27407,"L653,L654",2
L653,I27386,"L653,L654",2
L653,I21641,L653,1
L653,I28966,L653,1
L653,I29031,"L652,L653,L654",3
L653,I27394,L653,1
L653,I27452,"L653,L654",2
L653,I23984,"L652,L653,L654",3
L653,I27436,"L652,L653,L654",3
L653,I28990,"L652,L653,L654",3
L653,I23982,L653,1
L653,I21924,L653,1
L653,I21916,"L653,L654",2
L653,I21929,L653,1
L780,I21654,"L778,L779,L780",3
L780,I27442,L780,1
L780,I29048,L779,1
L780,I26458,L780,1
L780,I24053,"L779,L780",2
L780,I29016,L779,1
L872,I21654,L872,1
L872,I27369,L872,1
L872,I27377,"L872,L873",2
L872,I21723,L872,1
L14,I21915,L15,1
L14,I28994,L14,1
L14,I16357,"L14,L15",2
L14,I29011,L15,1
L14,I21924,L15,1
L14,I28964,L14,1
L857,I21915,L858,1
L857,I21953,L857,1
L857,I29031,L858,1
L857,I16357,L857,1
L857,I24050,L858,1
L857,I26381,L858,1
L857,I23982,L858,1
L857,I27438,L857,1
L331,I21915,"L884,L950",2
L331,I27407,L331,1
L331,I29056,L331,1
L331,I28979,L331,1
L62,I21915,"L61,L62",2
L62,I21918,L61,1
L62,I26464,L62,1
L62,I27405,L62,1
L387,I21915,L188,1
L387,I29031,"L385,L386,L387",3
L387,I23981,"L386,L387",2
L387,I27452,L386,1
L387,I24036,L385,1
L547,I21915,L547,1
L547,I29032,L547,1
L547,I21641,"L547,L548",2
L547,I23226,L548,1
L547,I24018,L548,1
L547,I26458,"L547,L548",2
L547,I23981,L548,1
L547,I28990,L548,1
L547,I21631,L547,1
L547,I21924,L548,1
L497,I26400,L259,1
L271,I26400,L272,1
L271,I23226,L272,1
L271,I23980,L272,1
L851,I26400,L851,1
L851,I27411,L851,1
L851,I27453,L851,1
L851,I26408,L851,1
L851,I21664,L851,1
L851,I27405,L851,1
L286,I26400,"L286,L287",2
L286,I21924,L287,1
L286,I21916,L287,1
L881,I16362,L882,1
L881,I29038,"L881,L882",2
L1027,I16362,L1027,1
L1027,I23964,L1027,1
L1034,I16362,L1034,1
L298,I28984,"L298,L299",2
L298,I24002,L299,1
L429,I29009,"L428,L429",2
L429,I26463,"L428,L429",2
L429,I28994,"L428,L429",2
L429,I16357,L429,1
L429,I16359,L429,1
L261,I29009,L261,1
L261,I29032,L261,1
L261,I24027,L261,1
L261,I29048,L261,1
L261,I23981,"L259,L261",2
L261,I21697,L261,1
L261,I21929,L261,1
L261,I27427,L261,1
L318,I29009,"L318,L319,L320",3
L318,I23969,"L317,L318",2
L318,I29031,"L318,L319",2
L318,I29048,L318,1
L833,I29009,L833,1
L833,I28989,L833,1
L833,I26429,L833,1
L833,I21662,L831,1
L833,I21956,L831,1
L833,I21664,L831,1
L452,I26414,L452,1
L452,I24027,"L451,L452",2
L452,I27411,"L451,L452",2
L452,I29011,L452,1
L452,I28963,L453,1
L452,I27427,L451,1
L154,I28984,"L154,L155",2
L154,I24048,L155,1
L154,I28992,L154,1
L175,I28984,"L175,L176",2
L175,I26423,L175,1
L175,I23980,L176,1
L175,I21662,L175,1
L175,I28968,"L713,L714",2
L175,I28992,L175,1
L175,I29052,L176,1
L175,I23982,L176,1
L175,I27444,L175,1
L175,I23251,L175,1
L175,I26459,"L175,L176",2
L309,I28984,"L309,L310",2
L309,I21924,L310,1
L752,I28984,"L751,L752",2
L752,I29032,L751,1
L752,I24009,L752,1
L752,I28992,L752,1
L752,I24008,"L751,L752",2
L1003,I28984,L1003,1
L1003,I26463,"L908,L971",2
L1003,I23983,L1003,1
L1003,I29006,L1003,1
L1003,I28992,L1003,1
L1003,I23982,L1003,1
L390,I28984,L390,1
L390,I8132,L688,1
L91,I28984,L91,1
L91,I29009,"L91,L93",2
L91,I24020,L91,1
L943,I28984,L943,1
L943,I28992,L943,1
L986,I28984,L986,1
L986,I27399,L986,1
L986,I26463,L395,1
L986,I27431,L986,1
L986,I24037,"L134,L900",2
L986,I21917,L986,1
L986,I28968,L986,1
L986,I28992,L986,1
L986,I29054,L986,1
L638,I28984,"L637,L638",2
L638,I26433,L638,1
L638,I23985,L638,1
L150,I28984,L150,1
L150,I27407,L150,1
L150,I29029,L150,1
L473,I28984,L473,1
L473,I24044,"L529,L971",2
L714,I28984,L714,1
L714,I26390,L714,1
L714,I26463,L130,1
L714,I29053,L714,1
L714,I24025,L714,1
L714,I24023,L714,1
L181,I29009,"L181,L182,L183",3
L181,I23969,"L180,L181,L182",3
L181,I23963,L181,1
L882,I29009,L882,1
L900,I27460,L350,1
L900,I21631,"L900,L901",2
L900,I16352,L900,1
L900,I16359,L900,1
L639,I27460,"L638,L639",2
L639,I27411,L639,1
L639,I27403,L639,1
L639,I21662,"L638,L639,L640",3
L816,I29032,L816,1
L816,I26463,L901,1
L816,I29029,L816,1
L891,I29032,"L891,L892",2
L891,I26467,L891,1
L891,I24028,L891,1
L891,I26387,L891,1
L891,I8140,L892,1
L921,I29032,L921,1
L921,I21952,L921,1
L921,I26467,L921,1
L921,I23980,L922,1
L921,I21926,L921,1
L984,I29032,L984,1
L984,I23231,L984,1
L984,I26464,"L983,L984",2
L984,I27368,L983,1
L984,I27427,L984,1
L782,I24010,"L188,L688",2
L782,I26462,L782,1
L782,I23983,L782,1
L782,I26434,L782,1
L782,I23232,L782,1
L400,I24010,L399,1
L400,I23239,"L399,L400",2
L400,I27442,L399,1
L400,I24054,L400,1
L400,I24027,L399,1
L400,I23970,L399,1
L400,I27369,L399,1
L400,I23230,L400,1
L400,I21947,L399,1
L400,I27399,L400,1
L400,I21687,L399,1
L400,I27420,"L399,L400",2
L400,I26392,L399,1
L400,I21928,L399,1
L400,I27411,L399,1
L400,I26419,"L399,L400",2
L400,I23250,L400,1
L400,I24031,L399,1
L400,I23225,L399,1
L400,I21712,L399,1
L400,I27403,L399,1
L400,I23231,L400,1
L400,I24023,"L399,L400",2
L400,I26464,L399,1
L400,I21939,L399,1
L400,I27452,L399,1
L400,I29011,L399,1
L400,I21723,L400,1
L400,I29016,L399,1
L400,I21664,L399,1
L400,I24007,L399,1
L400,I27434,L399,1
L400,I28980,L399,1
L400,I23215,L399,1
L400,I21631,L399,1
L400,I21697,L399,1
L400,I21695,L400,1
L400,I27457,L399,1
L400,I27427,L399,1
L607,I27446,L607,1
L607,I26437,L607,1
L607,I8140,L607,1
L658,I29057,L659,1
L658,I26390,"L658,L659",2
L658,I24054,"L657,L658,L659",3
L658,I23218,L658,1
L658,I26387,L658,1
L658,I23985,L658,1
L658,I29016,L659,1
L964,I29057,"L964,L966",2
L964,I27408,"L962,L963,L964",3
L964,I27368,L964,1
L964,I21916,L965,1
L631,I29057,L631,1
L631,I29013,L631,1
L631,I28989,L631,1
L631,I26437,L631,1
L631,I29029,L631,1
L631,I24023,L631,1
L631,I27452,L631,1
L631,I8168,L631,1
L631,I24033,L631,1
L631,I21925,L631,1
L631,I27405,L52,1
L631,I27435,L631,1
L631,I16352,L631,1
L631,I21929,L631,1
L906,I29057,L906,1
L906,I23239,"L3,L586",2
L906,I24001,L906,1
L906,I8172,"L906,L907",2
L906,I29055,"L906,L907",2
L906,I24002,L906,1
L518,I26433,"L518,L519",2
L518,I23981,L519,1
L518,I29016,L518,1
L60,I26433,L60,1
L60,I26463,"L958,L995",2
L60,I29048,L60,1
L784,I29013,L785,1
L784,I21687,"L784,L785",2
L784,I26463,"L784,L785",2
L784,I29053,L785,1
L784,I28964,L784,1
L784,I27457,L785,1
L784,I27427,L784,1
L430,I29013,L430,1
L430,I27407,L430,1
L430,I23986,L430,1
L430,I21680,L430,1
L430,I24001,"L430,L432",2
L430,I21922,L431,1
L430,I28989,"L430,L431",2
L430,I21935,L430,1
L430,I24015,L430,1
L430,I24023,L430,1
L430,I24033,L430,1
L430,I21664,L432,1
L430,I21925,L430,1
L430,I16352,L430,1
L430,I21697,L430,1
L430,I24045,L431,1
L850,I29013,L850,1
L850,I29031,L850,1
L850,I27426,L850,1
L850,I23980,L849,1
L277,I23992,L277,1
L277,I27431,L277,1
L277,I26434,L277,1
L277,I23220,L277,1
L277,I16352,L277,1
L277,I26459,L277,1
L955,I23239,L955,1
L955,I27399,L955,1
L955,I24037,L955,1
L955,I23216,L955,1
L955,I23984,L955,1
L955,I21679,L955,1
L811,I23239,L812,1
L811,I21712,"L810,L811,L812",3
L533,I23239,L533,1
L533,I24005,L533,1
L852,I26390,"L852,L853",2
L460,I26390,L460,1
L460,I21952,L460,1
L460,I21947,L460,1
L460,I26392,L460,1
L460,I23218,L460,1
L460,I27428,L460,1
L460,I27436,L460,1
L460,I27438,L460,1
L460,I16352,L460,1
L460,I27404,L460,1
L1040,I26390,"L1039,L1040",2
L16,I26390,"L15,L17",2
L16,I21664,L17,1
L16,I16359,L15,1
L302,I26390,"L301,L302",2
L302,I26408,L301,1
L302,I26387,L302,1
L463,I26390,"L462,L463",2
L463,I21694,L463,1
L463,I24040,L463,1
L463,I16357,L463,1
L463,I24015,L462,1
L463,I23981,L463,1
L463,I27368,L463,1
L463,I21916,"L462,L463",2
L592,I26390,L593,1
L659,I26390,"L658,L659",2
L659,I26387,L659,1
L659,I29016,L659,1
L659,I21664,L659,1
L787,I26390,"L787,L788",2
L787,I26418,L787,1
L970,I26390,L969,1
L970,I26412,"L969,L970",2
L970,I23983,"L969,L970",2
L970,I24025,L970,1
L970,I26387,L970,1
L970,I24023,L970,1
L970,I23982,L970,1
L107,I26390,L107,1
L107,I23253,L107,1
L107,I26467,L107,1
L107,I27425,L106,1
L107,I23212,L107,1
L107,I21946,L107,1
L107,I21697,L107,1
L593,I26390,L593,1
L593,I26387,"L592,L593",2
L282,I27407,"L281,L282",2
L282,I27399,L282,1
L282,I24025,L283,1
L282,I26408,L283,1
L749,I27407,"L749,L750",2
L749,I27376,L750,1
L749,I29038,L750,1
L992,I27407,"L992,L993",2
L992,I27399,L992,1
L992,I27449,"L991,L992,L993",3
L992,I27441,L992,1
L99,I27407,"L98,L99",2
L99,I27399,L99,1
L99,I23983,L99,1
L438,I27407,L438,1
L438,I26423,L438,1
L438,I21694,L438,1
L438,I28989,"L437,L438",2
L438,I21947,L438,1
L438,I27399,L438,1
L438,I23979,L438,1
L438,I23983,L438,1
L438,I21662,L438,1
L438,I23985,L438,1
L438,I21939,L438,1
L438,I28997,L438,1
L438,I24033,L438,1
L438,I29006,L438,1
L438,I29052,L438,1
L438,I29054,L438,1
L2,I27407,L2,1
L2,I28989,L3,1
L2,I21957,L2,1
L2,I26463,L2,1
L2,I21638,L3,1
L2,I29029,"L2,L3",2
L2,I21664,"L2,L3",2
L2,I26379,L2,1
L2,I23982,L3,1
L2,I8171,L2,1
L2,I23223,L2,1
L805,I27407,"L805,L806",2
L871,I27407,L871,1
L871,I23969,"L870,L871",2
L871,I26464,L870,1
L871,I26453,"L870,L871",2
L871,I26395,L871,1
L871,I23963,L871,1
L871,I21924,L870,1
L871,I21916,L870,1
L871,I27457,L870,1
L710,I27379,L709,1
L710,I27395,L709,1
L710,I23233,L709,1
L710,I21687,L709,1
L710,I26467,"L709,L710",2
L710,I23218,L710,1
L710,I24016,L710,1
L710,I27428,"L709,L710",2
L710,I21678,L710,1
L710,I23212,"L709,L710",2
L710,I27419,L710,1
L710,I23249,L709,1
L710,I27443,L710,1
L710,I27409,L709,1
L710,I23217,L710,1
L710,I26411,L710,1
L710,I21946,"L709,L710",2
L710,I21664,L709,1
L710,I28971,L710,1
L710,I21932,L709,1
L710,I27438,L710,1
L710,I23251,L710,1
L710,I21679,L709,1
L710,I21721,L709,1
L710,I21916,"L709,L710",2
L710,I21695,L710,1
L226,I27442,L227,1
L226,I21641,L226,1
L226,I23983,"L226,L227",2
L226,I23980,L226,1
L226,I21631,L226,1
L226,I21916,L227,1
L540,I27442,L539,1
L540,I21935,L540,1
L540,I8172,L540,1
L540,I21662,L539,1
L540,I16359,L539,1
L349,I27442,L349,1
L349,I21919,L349,1
L349,I26458,L349,1
L349,I29011,L349,1
L349,I24045,"L348,L349",2
L431,I27442,L431,1
L431,I26458,L431,1
L434,I27442,L434,1
L434,I27399,"L433,L434",2
L434,I23226,L434,1
L434,I23988,L135,1
L434,I26458,L434,1
L434,I21679,L434,1
L434,I27457,L434,1
L492,I27442,L492,1
L492,I24040,L492,1
L492,I23231,L492,1
L492,I24012,L412,1
L492,I26402,L492,1
L492,I26458,L492,1
L492,I23217,L492,1
L492,I21925,L492,1
L492,I27368,L492,1
L492,I21697,L492,1
L899,I27445,"L153,L647",2
L899,I24054,L71,1
L899,I24001,L855,1
L899,I23253,"L57,L741",2
L899,I27425,L899,1
L899,I26380,L899,1
L299,I26423,L299,1
L299,I9733,L299,1
L539,I26423,L540,1
L29,I23986,L29,1
L29,I8131,L29,1
L29,I23980,L29,1
L29,I24035,L60,1
L29,I28991,L29,1
L29,I23982,L29,1
L29,I26413,L29,1
L289,I24042,L855,1
L289,I21641,L289,1
L289,I27377,L289,1
L289,I8160,"L647,L693",2
L289,I23983,L289,1
L289,I23980,L289,1
L289,I27436,L289,1
L289,I21631,L289,1
L289,I27441,L289,1
L480,I24030,L480,1
L480,I21928,L481,1
L480,I26408,L481,1
L480,I23215,L481,1
L480,I26413,L481,1
L480,I28964,L481,1
L532,I23227,L532,1
L532,I26429,L532,1
L532,I27399,"L529,L532",2
L532,I23228,L532,1
L677,I23227,L677,1
L677,I23228,L677,1
L677,I27452,L677,1
L677,I27427,L678,1
L890,I23227,L890,1
L890,I23228,L890,1
L22,I23227,L23,1
L22,I21694,L23,1
L22,I27399,L23,1
L22,I23218,L22,1
L22,I27408,L22,1
L22,I21723,L23,1
L22,I27368,L23,1
L114,I8165,L115,1
L114,I21918,L114,1
L622,I27395,"L621,L622,L623",3
L622,I26429,L622,1
L622,I21917,L621,1
L622,I27452,L622,1
L622,I21664,L622,1
L622,I28992,L623,1
L622,I21916,"L621,L623",2
L184,I24054,L185,1
L184,I16357,L184,1
L184,I26408,L185,1
L79,I24054,L79,1
L79,I26412,"L78,L79,L80",3
L79,I23969,"L78,L79,L80",3
L79,I23981,"L79,L81",2
L79,I29016,"L78,L79",2
L79,I27436,"L79,L80",2
L79,I29047,"L78,L79",2
L79,I23963,L79,1
L894,I24054,"L903,L922",2
L894,I29006,L894,1
L894,I27404,L894,1
L866,I27395,"L866,L867",2
L866,I24018,L867,1
L17,I27395,"L15,L16,L17",3
L17,I27406,L17,1
L1033,I24027,L1032,1
L1033,I29053,L1032,1
L557,I24027,"L556,L557",2
L557,I23226,L557,1
L557,I28997,L557,1
L557,I29011,L557,1
L896,I24027,L897,1
L896,I24048,L896,1
L896,I21913,L896,1
L896,I23980,"L896,L897",2
L896,I28973,L897,1
L896,I23982,"L896,L897",2
L896,I16359,L896,1
L896,I21679,L896,1
L896,I21721,L896,1
L253,I24027,L253,1
L253,I27456,L253,1
L253,I23226,L254,1
L253,I21919,"L252,L253,L254",3
L253,I29011,L253,1
L253,I24005,L253,1
L253,I21916,L254,1
L329,I24027,L329,1
L630,I24027,L630,1
L630,I27377,"L542,L620",2
L630,I29011,L630,1
L630,I12648,L454,1
L490,I24027,L489,1
L300,I27386,"L300,L301",2
L300,I27394,L300,1
L300,I26408,L301,1
L300,I26427,L301,1
L300,I27436,L301,1
L748,I27398,L747,1
L747,I27398,L748,1
L747,I23981,"L747,L748",2
L337,I27398,L337,1
L337,I21952,L337,1
L337,I21641,L337,1
L337,I28989,L337,1
L337,I23214,L337,1
L337,I26467,L337,1
L337,I21957,L337,1
L337,I24051,L337,1
L337,I29053,L337,1
L337,I27453,L337,1
L337,I21705,L337,1
L337,I27452,L337,1
L337,I28991,L337,1
L337,I8168,L337,1
L337,I24033,L337,1
L337,I26445,L337,1
L337,I26389,L337,1
L337,I28971,L337,1
L337,I24005,L337,1
L337,I21925,L337,1
L337,I26420,L337,1
L337,I21929,L337,1
L950,I26412,"L948,L949,L950",3
L189,I21713,"L188,L189",2
L280,I21713,"L279,L280,L281",3
L297,I26412,L297,1
L297,I27426,L296,1
L297,I26457,"L657,L869",2
L297,I27411,L297,1
L297,I28997,L297,1
L297,I16352,L297,1
L892,I26412,L892,1
L892,I24001,L892,1
L892,I26419,L892,1
L892,I29048,L892,1
L892,I16357,L891,1
L892,I26404,L892,1
L892,I12629,L892,1
L892,I26418,"L891,L892",2
L892,I29016,L892,1
L892,I21664,L892,1
L892,I16359,L892,1
L892,I24002,"L891,L892",2
L892,I24045,L892,1
L892,I24011,L891,1
L343,I21713,L344,1
L854,I21953,L855,1
L854,I29053,L855,1
L854,I24037,L855,1
L854,I28963,L854,1
L126,I21953,L125,1
L126,I23230,L125,1
L126,I28994,L126,1
L126,I21664,L125,1
L126,I23251,L126,1
L126,I27427,L126,1
L525,I21953,L525,1
L525,I28989,L525,1
L525,I26429,L524,1
L525,I21934,L525,1
L525,I29029,L524,1
L525,I23965,L525,1
L525,I21631,L524,1
L525,I27438,L525,1
L525,I23963,L525,1
L525,I26460,L525,1
L449,I21953,L449,1
L449,I21934,"L447,L448,L449",3
L449,I29016,L449,1
L449,I21664,L449,1
L449,I29054,L449,1
L655,I23969,L656,1
L100,I23969,L100,1
L100,I28994,"L100,L101",2
L100,I23980,L101,1
L100,I23981,L102,1
L100,I23965,L100,1
L379,I23969,L379,1
L507,I23969,"L507,L508",2
L507,I23984,L508,1
L507,I23963,L507,1
L507,I29037,L508,1
L846,I23969,"L846,L847",2
L846,I27428,L846,1
L846,I23980,L847,1
L846,I27403,L846,1
L846,I27419,L846,1
L846,I27436,"L846,L847",2
L846,I28990,L847,1
L846,I23963,L846,1
L922,I23969,"L922,L923",2
L922,I23963,L922,1
L922,I21916,L923,1
L574,I23969,L575,1
L574,I16357,L574,1
L829,I23969,"L828,L829",2
L829,I26380,L830,1
L829,I23964,L829,1
L446,I12647,"L444,L446",2
L446,I27399,L446,1
L446,I27428,L445,1
L446,I23981,L445,1
L446,I16359,L444,1
L446,I21924,L445,1
L446,I21916,"L445,L446",2
L625,I12647,L626,1
L625,I21918,L626,1
L9,I12647,L8,1
L9,I24050,L9,1
L9,I26464,L9,1
L9,I16359,L8,1
L9,I28964,"L10,L9",2
L195,I12647,L196,1
L195,I8140,L194,1
L195,I27438,L195,1
L195,I8171,L196,1
L195,I27404,L195,1
L198,I12647,L197,1
L198,I27405,"L197,L198",2
L198,I27429,L198,1
L385,I12647,L386,1
L385,I29031,"L384,L385",2
L385,I26458,L385,1
L629,I21681,L628,1
L629,I23230,L629,1
L629,I27456,L629,1
L629,I24037,"L628,L629",2
L629,I21926,L629,1
L629,I24002,"L628,L629",2
L790,I21681,"L790,L791",2
L941,I21694,L941,1
L941,I26464,L940,1
L355,I24044,"L497,L542",2
L355,I24016,L355,1
L355,I24050,L354,1
L355,I21679,L355,1
L355,I27457,L356,1
L611,I24044,L611,1
L611,I29031,"L610,L611,L612",3
L611,I16357,"L610,L611",2
L611,I23232,L611,1
L611,I24045,L611,1
L570,I21952,L570,1
L570,I21922,L570,1
L570,I28989,L570,1
L570,I21679,L570,1
L911,I21952,L911,1
L911,I29056,"L911,L912",2
L911,I21664,L911,1
L145,I23233,L146,1
L145,I21918,"L145,L146",2
L145,I23980,L146,1
L145,I28997,"L145,L146",2
L145,I26380,L145,1
L745,I23233,L744,1
L745,I23983,"L744,L745",2
L745,I27453,L745,1
L745,I29011,"L744,L745",2
L745,I21924,L746,1
L744,I23233,L744,1
L744,I23980,L745,1
L451,I24057,L451,1
L451,I21638,L451,1
L451,I23981,L451,1
L451,I21664,L452,1
L451,I29006,"L451,L452",2
L451,I26413,L451,1
L798,I21918,L784,1
L798,I23983,L798,1
L798,I24016,L798,1
L798,I21695,"L175,L488",2
L200,I21918,L200,1
L200,I23226,L200,1
L200,I23212,L200,1
L200,I23981,L199,1
L200,I8140,L199,1
L200,I8168,L200,1
L200,I28973,L200,1
L200,I21946,L200,1
L200,I21664,L199,1
L200,I27418,L200,1
L200,I24011,L200,1
L285,I21918,"L284,L285",2
L285,I29026,L285,1
L285,I23983,"L284,L285",2
L285,I29053,L285,1
L285,I27428,"L284,L285",2
L285,I24018,L285,1
L285,I27443,L285,1
L285,I24023,L285,1
L285,I26458,"L284,L285",2
L285,I21956,L285,1
L285,I28991,L284,1
L285,I26411,L285,1
L285,I26453,L285,1
L285,I21932,"L284,L285",2
L285,I26460,"L284,L285",2
L285,I27457,L284,1
L800,I21918,"L800,L801",2
L800,I21916,L801,1
L35,I21918,L35,1
L35,I27414,L36,1
L35,I29029,"L34,L35,L36",3
L35,I21956,L35,1
L4,I21918,L4,1
L4,I21956,L4,1
L626,I21918,L626,1
L626,I27421,L626,1
L626,I27453,L626,1
L626,I21956,"L625,L626",2
L259,I24001,L257,1
L259,I29053,L259,1
L259,I29016,"L259,L260",2
L259,I12648,"L259,L260",2
L259,I27457,L260,1
L885,I24001,L885,1
L885,I21678,L886,1
L885,I24002,L885,1
L888,I29026,"L888,L889",2
L888,I28997,"L888,L889",2
L266,I29026,L266,1
L266,I26429,L266,1
L266,I28968,"L179,L447",2
L996,I29026,L996,1
L996,I26463,L996,1
L996,I23983,L996,1
L996,I16357,L997,1
L996,I23984,L996,1
L996,I23982,L996,1
L640,I29026,L641,1
L153,I21641,"L152,L153,L154",3
L153,I23981,"L152,L154",2
L153,I26464,L153,1
L153,I21664,L152,1
L153,I16352,"L153,L154",2
L441,I21641,"L441,L442",2
L441,I21687,"L441,L442",2
L441,I23983,"L441,L442",2
L441,I12623,L442,1
L441,I16357,"L441,L442",2
L441,I21631,L441,1
L441,I23982,L441,1
L441,I26436,"L441,L442",2
L441,I29054,L442,1
L442,I21641,"L441,L442",2
L442,I21631,"L441,L442",2
L442,I23982,L441,1
L586,I21641,"L586,L587",2
L586,I24048,L587,1
L586,I26386,L586,1
L586,I21631,L586,1
L586,I21924,L586,1
L586,I21916,L586,1
L74,I21641,"L73,L74",2
L74,I26463,L73,1
L74,I27428,L74,1
L74,I23980,L73,1
L74,I21932,"L73,L74",2
L74,I21631,L74,1
L74,I21679,L73,1
L935,I21641,"L934,L935",2
L935,I26419,L935,1
L935,I26427,"L934,L935,L936",3
L935,I21631,L935,1
L736,I21641,L736,1
L736,I27436,L736,1
